external_id,created_at,total,customer_id,is_repeat,utm_campaign
seed-order-0103,2026-08-25T13:00:18Z,38.48,seed-customer-0155,true,google_brand_search
seed-order-0128,2026-08-19T10:49:38Z,39.43,seed-customer-0981,true,google_brand_search
seed-order-0462,2026-08-09T19:50:31Z,22.95,seed-customer-0165,false,google_brand_search
seed-order-0281,2026-08-10T14:43:12Z,15.64,seed-customer-0411,true,meta_prospecting
seed-order-0147,2026-08-21T09:05:59Z,11.8,seed-customer-0424,true,
seed-order-0808,2026-08-20T22:11:46Z,38.06,seed-customer-0740,false,google_brand_search
seed-order-0240,2026-08-12T12:13:48Z,28.65,seed-customer-0307,true,
seed-order-0631,2026-08-06T21:35:45Z,35.81,seed-customer-0515,false,meta_retargeting
seed-order-0498,2026-08-26T01:37:41Z,26.3,seed-customer-0770,false,meta_retargeting
seed-order-0300,2026-08-02T09:18:52Z,45.36,seed-customer-0490,false,
seed-order-0089,2026-08-01T04:44:27Z,29.37,seed-customer-0845,true,
seed-order-1072,2026-08-27T01:53:51Z,35.65,seed-customer-0835,false,meta_retargeting
seed-order-1274,2026-08-09T16:51:07Z,24.49,seed-customer-0076,false,
seed-order-1282,2026-08-19T19:32:14Z,23.9,seed-customer-0202,false,meta_prospecting
seed-order-0171,2026-08-18T21:53:03Z,44.08,seed-customer-0426,true,google_brand_search
seed-order-0975,2026-08-08T18:27:22Z,20.34,seed-customer-0245,false,meta_retargeting
seed-order-1120,2026-08-09T12:10:13Z,19.52,seed-customer-0809,false,klaviyo_welcome_flow
seed-order-0804,2026-08-13T09:26:31Z,29.15,seed-customer-0277,false,google_brand_search
seed-order-0351,2026-08-04T17:42:56Z,23.48,seed-customer-0473,false,klaviyo_welcome_flow
seed-order-0119,2026-08-25T10:48:04Z,29.36,seed-customer-0999,true,
seed-order-0783,2026-08-22T21:50:56Z,34.36,seed-customer-0375,false,
seed-order-0716,2026-08-13T14:13:52Z,37.58,seed-customer-0256,false,meta_prospecting
seed-order-0653,2026-08-23T03:14:30Z,37.05,seed-customer-0146,false,meta_prospecting
seed-order-1232,2026-08-14T18:03:07Z,23.7,seed-customer-0746,false,meta_prospecting
seed-order-0658,2026-08-24T10:55:23Z,13.13,seed-customer-0614,false,meta_retargeting
seed-order-1014,2026-08-22T23:12:26Z,42.5,seed-customer-0667,false,meta_retargeting
seed-order-1059,2026-08-17T17:03:35Z,28.14,seed-customer-0505,false,google_brand_search
seed-order-0177,2026-08-25T07:54:04Z,29.55,seed-customer-0726,true,
seed-order-0825,2026-08-22T03:27:22Z,37.63,seed-customer-0832,false,google_brand_search
seed-order-0644,2026-08-09T23:19:18Z,33.52,seed-customer-0273,false,meta_retargeting
seed-order-0518,2026-08-05T05:08:25Z,10.03,seed-customer-0549,false,meta_prospecting
seed-order-0396,2026-08-29T11:32:28Z,38.16,seed-customer-0225,false,
seed-order-1056,2026-08-04T22:33:51Z,29.76,seed-customer-0414,false,google_brand_search
seed-order-1115,2026-08-07T20:55:34Z,38.88,seed-customer-0222,false,meta_prospecting
seed-order-0478,2026-08-20T15:59:19Z,28.39,seed-customer-0422,false,meta_prospecting
seed-order-0118,2026-08-23T16:56:48Z,17.1,seed-customer-1004,true,meta_retargeting
seed-order-0481,2026-08-03T10:03:25Z,22.33,seed-customer-0214,false,google_brand_search
seed-order-0237,2026-08-15T01:17:50Z,26.79,seed-customer-0691,true,klaviyo_welcome_flow
seed-order-0669,2026-08-09T08:42:12Z,21.39,seed-customer-0234,false,meta_prospecting
seed-order-1141,2026-08-15T13:08:13Z,31.4,seed-customer-0590,false,meta_prospecting
seed-order-0999,2026-08-07T13:14:40Z,20.81,seed-customer-0797,false,
seed-order-0469,2026-08-20T06:27:22Z,20.38,seed-customer-0534,false,meta_prospecting
seed-order-0260,2026-08-18T06:00:05Z,25.31,seed-customer-0580,true,google_brand_search
seed-order-1082,2026-08-24T04:05:22Z,33.59,seed-customer-0160,false,klaviyo_welcome_flow
seed-order-0486,2026-08-05T23:31:11Z,31.51,seed-customer-0047,false,
seed-order-1103,2026-08-14T23:08:06Z,41.82,seed-customer-0065,false,google_brand_search
seed-order-0835,2026-08-10T03:35:09Z,24.17,seed-customer-0241,false,meta_prospecting
seed-order-0549,2026-08-17T14:27:02Z,31.72,seed-customer-0615,false,meta_prospecting
seed-order-0689,2026-08-29T12:13:55Z,33.88,seed-customer-0654,false,meta_prospecting
seed-order-0284,2026-08-20T18:07:22Z,20.32,seed-customer-1000,true,meta_prospecting
seed-order-0216,2026-08-18T23:00:02Z,33.36,seed-customer-0671,true,meta_prospecting
seed-order-1071,2026-08-20T08:07:08Z,24.56,seed-customer-0609,false,meta_prospecting
seed-order-0628,2026-08-05T20:06:44Z,25.13,seed-customer-0566,false,meta_prospecting
seed-order-0311,2026-08-19T09:44:18Z,34.65,seed-customer-0702,false,meta_prospecting
seed-order-1211,2026-08-28T23:42:27Z,29.16,seed-customer-0147,false,meta_retargeting
seed-order-0657,2026-08-15T00:12:18Z,24.92,seed-customer-0331,false,klaviyo_welcome_flow
seed-order-0020,2026-08-20T12:41:23Z,29.68,seed-customer-0385,true,google_brand_search
seed-order-0874,2026-08-01T07:37:39Z,43.69,seed-customer-0687,false,klaviyo_welcome_flow
seed-order-0287,2026-08-30T15:45:37Z,20.17,seed-customer-0521,false,meta_retargeting
seed-order-1275,2026-08-24T03:01:55Z,32.71,seed-customer-0159,false,meta_prospecting
seed-order-0505,2026-08-01T16:28:39Z,33.26,seed-customer-0415,false,meta_retargeting
seed-order-0005,2026-08-18T12:42:36Z,19.22,seed-customer-0514,true,meta_prospecting
seed-order-0386,2026-08-05T14:41:14Z,26.39,seed-customer-0461,false,google_brand_search
seed-order-0272,2026-08-17T07:45:05Z,39.02,seed-customer-0665,true,
seed-order-0751,2026-08-02T16:27:03Z,31.73,seed-customer-0057,false,meta_prospecting
seed-order-0444,2026-08-13T13:30:47Z,32.35,seed-customer-0736,false,meta_retargeting
seed-order-0848,2026-08-07T09:31:38Z,29.64,seed-customer-0426,false,google_brand_search
seed-order-0568,2026-08-21T10:46:10Z,37.34,seed-customer-0467,false,meta_prospecting
seed-order-0723,2026-08-14T06:18:18Z,23.82,seed-customer-0373,false,meta_prospecting
seed-order-0839,2026-08-28T10:45:34Z,49.94,seed-customer-0314,false,google_brand_search
seed-order-0452,2026-08-22T03:27:40Z,20.78,seed-customer-0138,false,google_brand_search
seed-order-0373,2026-08-04T22:53:40Z,38.46,seed-customer-0792,false,
seed-order-0477,2026-08-30T08:42:26Z,37.37,seed-customer-0921,false,klaviyo_welcome_flow
seed-order-0315,2026-08-06T14:14:48Z,44.91,seed-customer-0555,false,meta_prospecting
seed-order-0407,2026-08-23T00:04:52Z,37.13,seed-customer-0319,false,meta_retargeting
seed-order-1155,2026-08-15T19:27:10Z,37.59,seed-customer-0443,false,meta_prospecting
seed-order-0335,2026-08-14T02:36:31Z,31.0,seed-customer-0844,false,meta_prospecting
seed-order-1216,2026-08-25T00:23:54Z,38.74,seed-customer-0910,false,google_brand_search
seed-order-0618,2026-08-27T22:16:07Z,20.26,seed-customer-0648,false,meta_retargeting
seed-order-1129,2026-08-08T11:26:25Z,36.29,seed-customer-0138,false,meta_prospecting
seed-order-0537,2026-08-20T18:53:04Z,27.06,seed-customer-0600,false,meta_prospecting
seed-order-0803,2026-08-12T11:35:39Z,33.37,seed-customer-0115,false,klaviyo_welcome_flow
seed-order-1262,2026-08-29T05:35:56Z,34.39,seed-customer-0377,false,
seed-order-1091,2026-08-24T10:20:15Z,27.95,seed-customer-0180,false,meta_prospecting
seed-order-0886,2026-08-08T05:34:23Z,24.96,seed-customer-0825,false,klaviyo_welcome_flow
seed-order-1089,2026-08-06T23:02:32Z,31.66,seed-customer-0097,false,
seed-order-0217,2026-08-02T17:16:01Z,34.04,seed-customer-0028,true,meta_prospecting
seed-order-1110,2026-08-21T14:27:02Z,25.38,seed-customer-0628,false,meta_retargeting
seed-order-0989,2026-08-30T00:52:14Z,24.64,seed-customer-0632,false,meta_prospecting
seed-order-0203,2026-08-02T03:04:24Z,33.11,seed-customer-0183,true,meta_prospecting
seed-order-0728,2026-08-08T22:36:07Z,27.78,seed-customer-0379,false,
seed-order-0730,2026-08-25T12:49:51Z,32.34,seed-customer-0740,false,meta_retargeting
seed-order-0275,2026-08-30T17:28:07Z,21.48,seed-customer-0698,true,klaviyo_welcome_flow
seed-order-0652,2026-08-23T17:32:05Z,21.59,seed-customer-0645,false,meta_prospecting
seed-order-1177,2026-08-28T15:52:53Z,29.36,seed-customer-0390,false,meta_prospecting
seed-order-0937,2026-08-10T21:51:45Z,21.99,seed-customer-0680,false,
seed-order-1240,2026-08-20T04:23:24Z,41.06,seed-customer-0056,false,meta_prospecting
seed-order-0214,2026-08-27T22:25:17Z,41.14,seed-customer-0876,true,
seed-order-0520,2026-08-17T05:06:03Z,47.25,seed-customer-0977,false,
seed-order-1101,2026-08-06T16:09:23Z,22.56,seed-customer-0463,false,
seed-order-0205,2026-08-04T16:33:41Z,30.71,seed-customer-0476,true,google_brand_search
seed-order-1084,2026-08-23T03:13:01Z,31.03,seed-customer-0979,false,klaviyo_welcome_flow
seed-order-0554,2026-08-04T02:00:22Z,13.97,seed-customer-0433,false,google_brand_search
seed-order-0235,2026-08-10T01:56:20Z,30.98,seed-customer-0587,true,meta_prospecting
seed-order-1152,2026-08-09T12:20:21Z,35.58,seed-customer-0048,false,klaviyo_welcome_flow
seed-order-0424,2026-08-03T05:59:37Z,40.84,seed-customer-0644,false,google_brand_search
seed-order-1276,2026-08-08T08:49:59Z,30.3,seed-customer-0389,false,meta_retargeting
seed-order-0073,2026-08-22T07:15:42Z,25.33,seed-customer-0741,true,google_brand_search
seed-order-0110,2026-08-07T05:33:58Z,43.39,seed-customer-0343,true,meta_prospecting
seed-order-0167,2026-08-22T01:54:21Z,42.18,seed-customer-0947,true,meta_prospecting
seed-order-0461,2026-08-09T20:12:12Z,40.23,seed-customer-0567,false,
seed-order-0450,2026-08-12T04:40:08Z,37.44,seed-customer-0393,false,meta_retargeting
seed-order-0269,2026-08-06T17:22:36Z,27.74,seed-customer-0873,true,meta_prospecting
seed-order-1123,2026-08-16T08:36:13Z,33.15,seed-customer-0677,false,meta_retargeting
seed-order-0972,2026-08-13T01:58:09Z,30.76,seed-customer-0570,false,
seed-order-0242,2026-08-23T22:33:47Z,16.64,seed-customer-0946,true,google_brand_search
seed-order-0265,2026-08-05T04:14:38Z,36.23,seed-customer-0252,true,meta_prospecting
seed-order-0841,2026-08-10T23:22:04Z,33.55,seed-customer-0974,false,klaviyo_welcome_flow
seed-order-0206,2026-08-15T23:48:44Z,31.4,seed-customer-1012,true,meta_prospecting
seed-order-0762,2026-08-04T01:43:48Z,36.67,seed-customer-0262,false,
seed-order-0202,2026-08-16T00:01:18Z,26.73,seed-customer-0700,true,meta_prospecting
seed-order-1191,2026-08-02T13:36:49Z,24.29,seed-customer-0689,false,google_brand_search
seed-order-0767,2026-08-16T08:58:09Z,31.22,seed-customer-0170,false,
seed-order-0417,2026-08-17T21:46:09Z,35.75,seed-customer-0936,false,google_brand_search
seed-order-0798,2026-08-15T21:30:48Z,31.92,seed-customer-0351,false,meta_prospecting
seed-order-0773,2026-08-27T04:05:37Z,27.82,seed-customer-0976,false,google_brand_search
seed-order-0646,2026-08-10T13:48:28Z,28.66,seed-customer-0859,false,google_brand_search
seed-order-0472,2026-08-25T21:36:19Z,30.86,seed-customer-0655,false,
seed-order-0144,2026-08-23T21:38:13Z,23.65,seed-customer-0411,true,meta_prospecting
seed-order-0278,2026-08-19T22:26:24Z,44.72,seed-customer-0061,true,meta_prospecting
seed-order-1068,2026-08-28T08:14:35Z,31.88,seed-customer-0589,false,google_brand_search
seed-order-0666,2026-08-13T02:17:03Z,29.77,seed-customer-0022,false,meta_retargeting
seed-order-0091,2026-08-25T22:46:43Z,26.06,seed-customer-0549,true,
seed-order-0402,2026-08-20T00:52:03Z,25.63,seed-customer-0698,false,google_brand_search
seed-order-0124,2026-08-23T17:50:52Z,34.12,seed-customer-0447,true,meta_retargeting
seed-order-0106,2026-08-30T21:34:54Z,28.27,seed-customer-0579,true,klaviyo_welcome_flow
seed-order-0993,2026-08-01T19:32:45Z,19.42,seed-customer-0295,false,meta_prospecting
seed-order-0828,2026-08-15T12:13:49Z,17.87,seed-customer-0047,false,google_brand_search
seed-order-0003,2026-08-29T12:22:54Z,41.42,seed-customer-0547,true,google_brand_search
seed-order-0054,2026-08-20T02:57:20Z,24.14,seed-customer-0392,true,klaviyo_welcome_flow
seed-order-0409,2026-08-18T21:21:34Z,23.79,seed-customer-0939,false,meta_prospecting
seed-order-0100,2026-08-13T12:30:45Z,36.64,seed-customer-0093,true,meta_prospecting
seed-order-0639,2026-08-01T00:54:00Z,38.26,seed-customer-0267,false,meta_prospecting
seed-order-0030,2026-08-21T16:13:42Z,16.38,seed-customer-0366,true,klaviyo_welcome_flow
seed-order-0101,2026-08-16T01:19:48Z,44.17,seed-customer-0902,true,google_brand_search
seed-order-1271,2026-08-08T13:42:09Z,26.73,seed-customer-0065,false,meta_retargeting
seed-order-0619,2026-08-22T12:08:24Z,25.6,seed-customer-0101,false,meta_retargeting
seed-order-0884,2026-08-02T13:16:29Z,36.05,seed-customer-0628,false,
seed-order-0488,2026-08-17T17:40:39Z,35.05,seed-customer-0448,false,meta_prospecting
seed-order-0915,2026-08-28T07:56:32Z,33.08,seed-customer-0928,false,google_brand_search
seed-order-0626,2026-08-21T20:51:44Z,43.49,seed-customer-0626,false,google_brand_search
seed-order-1134,2026-08-08T20:21:22Z,38.91,seed-customer-0763,false,meta_prospecting
seed-order-1017,2026-08-04T16:13:51Z,26.76,seed-customer-0283,false,google_brand_search
seed-order-0986,2026-08-01T08:40:23Z,24.44,seed-customer-0628,false,google_brand_search
seed-order-1266,2026-08-14T19:02:25Z,20.17,seed-customer-0049,false,klaviyo_welcome_flow
seed-order-0026,2026-08-05T16:13:19Z,39.44,seed-customer-0264,true,google_brand_search
seed-order-0141,2026-08-27T08:02:51Z,26.45,seed-customer-0067,true,
seed-order-1198,2026-08-28T07:13:09Z,35.68,seed-customer-0635,false,google_brand_search
seed-order-0832,2026-08-27T17:22:19Z,30.52,seed-customer-0969,false,meta_retargeting
seed-order-1194,2026-08-15T09:18:35Z,17.12,seed-customer-0719,false,meta_prospecting
seed-order-0193,2026-08-10T07:20:49Z,44.42,seed-customer-0146,true,meta_prospecting
seed-order-0042,2026-08-11T03:32:45Z,31.35,seed-customer-0268,true,
seed-order-0255,2026-08-05T11:31:40Z,33.48,seed-customer-0102,true,meta_prospecting
seed-order-0500,2026-08-26T17:34:48Z,39.07,seed-customer-0165,false,google_brand_search
seed-order-0998,2026-08-13T10:51:09Z,35.14,seed-customer-0107,false,meta_prospecting
seed-order-0810,2026-08-27T17:36:14Z,25.1,seed-customer-0142,false,meta_retargeting
seed-order-0588,2026-08-17T05:36:01Z,39.01,seed-customer-1005,false,meta_retargeting
seed-order-1029,2026-08-10T21:06:13Z,35.53,seed-customer-0706,false,google_brand_search
seed-order-1079,2026-08-20T14:23:14Z,24.47,seed-customer-0103,false,meta_retargeting
seed-order-0570,2026-08-17T19:12:52Z,30.13,seed-customer-0593,false,
seed-order-0154,2026-08-28T18:15:53Z,30.53,seed-customer-0609,true,meta_prospecting
seed-order-0449,2026-08-21T23:45:20Z,29.63,seed-customer-0943,false,klaviyo_welcome_flow
seed-order-1239,2026-08-01T20:34:56Z,30.4,seed-customer-0614,false,
seed-order-1222,2026-08-05T14:42:31Z,34.86,seed-customer-0730,false,meta_retargeting
seed-order-1220,2026-08-17T14:00:39Z,24.8,seed-customer-0431,false,meta_prospecting
seed-order-0497,2026-08-16T20:35:42Z,34.16,seed-customer-0821,false,meta_retargeting
seed-order-0350,2026-08-29T20:28:15Z,32.98,seed-customer-0192,false,
seed-order-1256,2026-08-20T12:45:32Z,20.67,seed-customer-0548,false,meta_retargeting
seed-order-0245,2026-08-11T16:24:43Z,39.38,seed-customer-1011,true,
seed-order-0593,2026-08-05T21:16:52Z,25.64,seed-customer-0523,false,meta_prospecting
seed-order-0195,2026-08-30T11:50:26Z,27.56,seed-customer-0339,true,meta_prospecting
seed-order-0731,2026-08-02T20:18:31Z,26.31,seed-customer-0435,false,meta_retargeting
seed-order-0599,2026-08-23T23:46:45Z,23.99,seed-customer-0065,false,meta_retargeting
seed-order-0715,2026-08-25T22:35:47Z,28.94,seed-customer-0302,false,meta_prospecting
seed-order-0095,2026-08-06T02:28:18Z,26.46,seed-customer-0554,true,
seed-order-0169,2026-08-25T19:48:35Z,38.69,seed-customer-0269,true,meta_prospecting
seed-order-0175,2026-08-04T14:22:48Z,26.37,seed-customer-0218,true,meta_prospecting
seed-order-0209,2026-08-11T17:59:34Z,27.07,seed-customer-0709,true,google_brand_search
seed-order-0415,2026-08-06T01:05:01Z,30.7,seed-customer-0192,false,meta_prospecting
seed-order-0152,2026-08-12T06:48:17Z,24.0,seed-customer-0204,true,meta_retargeting
seed-order-1149,2026-08-10T17:23:05Z,24.5,seed-customer-0655,false,meta_retargeting
seed-order-1201,2026-08-24T17:12:14Z,25.24,seed-customer-0803,false,meta_prospecting
seed-order-0187,2026-08-24T07:10:31Z,40.0,seed-customer-0294,true,
seed-order-0600,2026-08-02T23:39:47Z,25.56,seed-customer-0413,false,klaviyo_welcome_flow
seed-order-1108,2026-08-29T00:55:45Z,37.53,seed-customer-0154,false,meta_prospecting
seed-order-0772,2026-08-02T20:30:11Z,25.08,seed-customer-0399,false,meta_retargeting
seed-order-0324,2026-08-29T00:33:31Z,27.0,seed-customer-0980,false,meta_prospecting
seed-order-0050,2026-08-26T13:06:59Z,26.83,seed-customer-0240,true,meta_retargeting
seed-order-0243,2026-08-28T04:35:02Z,40.03,seed-customer-0284,true,
seed-order-0018,2026-08-03T21:00:25Z,31.14,seed-customer-0387,true,meta_prospecting
seed-order-0257,2026-08-20T20:46:58Z,32.95,seed-customer-0153,true,meta_prospecting
seed-order-0076,2026-08-03T13:44:23Z,36.66,seed-customer-0683,true,klaviyo_welcome_flow
seed-order-0990,2026-08-04T07:41:15Z,27.17,seed-customer-0033,false,meta_prospecting
seed-order-0010,2026-08-23T06:02:02Z,30.52,seed-customer-0756,true,meta_prospecting
seed-order-0022,2026-08-10T06:35:38Z,43.44,seed-customer-0909,true,meta_prospecting
seed-order-0353,2026-08-20T00:44:06Z,32.66,seed-customer-0333,false,meta_retargeting
seed-order-1006,2026-08-07T22:00:03Z,45.96,seed-customer-0984,false,meta_prospecting
seed-order-0038,2026-08-02T10:20:55Z,25.23,seed-customer-0060,true,google_brand_search
seed-order-0636,2026-08-17T10:58:56Z,36.15,seed-customer-0412,false,meta_retargeting
seed-order-0233,2026-08-30T12:56:57Z,36.52,seed-customer-0100,true,meta_retargeting
seed-order-0476,2026-08-11T03:01:47Z,22.6,seed-customer-0889,false,
seed-order-0395,2026-08-13T10:20:12Z,21.82,seed-customer-0126,false,google_brand_search
seed-order-0916,2026-08-15T15:09:39Z,34.29,seed-customer-0392,false,google_brand_search
seed-order-0492,2026-08-24T07:58:35Z,31.86,seed-customer-0039,false,meta_prospecting
seed-order-0675,2026-08-04T08:48:35Z,21.09,seed-customer-0291,false,
seed-order-0879,2026-08-18T10:35:11Z,40.39,seed-customer-0411,false,
seed-order-0738,2026-08-07T01:43:59Z,30.95,seed-customer-0701,false,
seed-order-0843,2026-08-10T12:35:27Z,39.93,seed-customer-0889,false,klaviyo_welcome_flow
seed-order-0261,2026-08-14T02:59:57Z,21.83,seed-customer-0763,true,meta_retargeting
seed-order-0724,2026-08-17T03:31:37Z,38.37,seed-customer-0437,false,klaviyo_welcome_flow
seed-order-1154,2026-08-24T16:15:53Z,38.71,seed-customer-0031,false,google_brand_search
seed-order-1075,2026-08-15T04:12:24Z,42.78,seed-customer-0457,false,google_brand_search
seed-order-0114,2026-08-29T19:38:25Z,20.93,seed-customer-0784,true,meta_prospecting
seed-order-0496,2026-08-10T13:07:09Z,39.95,seed-customer-0808,false,google_brand_search
seed-order-0297,2026-08-30T06:47:55Z,37.32,seed-customer-0928,false,meta_prospecting
seed-order-0134,2026-08-08T12:05:35Z,39.92,seed-customer-0798,true,google_brand_search
seed-order-0301,2026-08-19T18:57:09Z,42.17,seed-customer-0739,false,meta_retargeting
seed-order-0710,2026-08-17T22:55:05Z,26.25,seed-customer-0050,false,klaviyo_welcome_flow
seed-order-0905,2026-08-18T22:03:15Z,31.8,seed-customer-0880,false,google_brand_search
seed-order-1137,2026-08-08T21:43:26Z,31.13,seed-customer-0613,false,meta_prospecting
seed-order-0681,2026-08-17T09:51:32Z,27.28,seed-customer-0022,false,google_brand_search
seed-order-1106,2026-08-27T01:49:54Z,24.89,seed-customer-0890,false,klaviyo_welcome_flow
seed-order-1261,2026-08-28T15:17:55Z,9.85,seed-customer-0546,false,klaviyo_welcome_flow
seed-order-1070,2026-08-22T12:55:17Z,39.71,seed-customer-0268,false,meta_prospecting
seed-order-0633,2026-08-06T23:43:33Z,45.82,seed-customer-0615,false,
seed-order-0514,2026-08-20T03:57:31Z,27.3,seed-customer-0928,false,klaviyo_welcome_flow
seed-order-0976,2026-08-04T03:00:32Z,41.16,seed-customer-0124,false,
seed-order-0939,2026-08-01T13:43:30Z,30.18,seed-customer-0755,false,
seed-order-1288,2026-08-23T20:38:44Z,30.06,seed-customer-0378,false,meta_retargeting
seed-order-1087,2026-08-16T00:25:18Z,28.88,seed-customer-0750,false,meta_prospecting
seed-order-0957,2026-08-05T20:26:52Z,38.16,seed-customer-0295,false,meta_prospecting
seed-order-1035,2026-08-14T05:45:45Z,32.92,seed-customer-0081,false,google_brand_search
seed-order-0871,2026-08-13T21:17:04Z,39.66,seed-customer-0112,false,meta_prospecting
seed-order-0330,2026-08-10T19:25:04Z,20.49,seed-customer-0324,false,klaviyo_welcome_flow
seed-order-0313,2026-08-21T04:58:31Z,32.52,seed-customer-0095,false,google_brand_search
seed-order-1113,2026-08-28T09:59:01Z,30.2,seed-customer-0363,false,klaviyo_welcome_flow
seed-order-0670,2026-08-20T02:26:04Z,28.33,seed-customer-0273,false,google_brand_search
seed-order-0357,2026-08-11T10:43:37Z,38.38,seed-customer-0125,false,meta_retargeting
seed-order-1175,2026-08-14T16:08:34Z,38.77,seed-customer-0281,false,
seed-order-0692,2026-08-29T14:07:46Z,27.56,seed-customer-0159,false,meta_prospecting
seed-order-0755,2026-08-18T03:19:00Z,34.15,seed-customer-0870,false,
seed-order-0247,2026-08-28T04:18:10Z,25.63,seed-customer-0494,true,google_brand_search
seed-order-0764,2026-08-07T20:33:10Z,37.21,seed-customer-0104,false,meta_retargeting
seed-order-0776,2026-08-04T12:09:14Z,38.51,seed-customer-0971,false,klaviyo_welcome_flow
seed-order-0223,2026-08-26T15:02:16Z,30.26,seed-customer-0205,true,klaviyo_welcome_flow
seed-order-0838,2026-08-05T19:48:29Z,22.64,seed-customer-0299,false,google_brand_search
seed-order-0485,2026-08-15T20:56:10Z,30.85,seed-customer-0037,false,
seed-order-1289,2026-08-02T19:54:03Z,26.54,seed-customer-0942,false,meta_retargeting
seed-order-0234,2026-08-04T18:54:16Z,32.7,seed-customer-0607,true,google_brand_search
seed-order-1293,2026-08-15T04:46:21Z,23.74,seed-customer-0254,false,
seed-order-0516,2026-08-13T12:19:40Z,43.28,seed-customer-0172,false,meta_prospecting
seed-order-0092,2026-08-19T00:23:53Z,32.73,seed-customer-0188,true,meta_prospecting
seed-order-0753,2026-08-15T03:48:18Z,24.61,seed-customer-0019,false,meta_prospecting
seed-order-0066,2026-08-11T00:55:08Z,26.33,seed-customer-0613,true,google_brand_search
seed-order-0801,2026-08-02T03:32:06Z,32.31,seed-customer-0003,false,meta_prospecting
seed-order-0366,2026-08-10T05:09:32Z,19.23,seed-customer-0597,false,meta_prospecting
seed-order-0048,2026-08-12T21:06:55Z,25.28,seed-customer-0680,true,klaviyo_welcome_flow
seed-order-0468,2026-08-26T08:24:51Z,30.73,seed-customer-0286,false,
seed-order-0766,2026-08-28T19:54:55Z,22.72,seed-customer-0169,false,meta_retargeting
seed-order-1229,2026-08-25T16:42:50Z,44.46,seed-customer-0765,false,meta_prospecting
seed-order-0422,2026-08-10T10:28:37Z,44.14,seed-customer-0192,false,meta_prospecting
seed-order-0052,2026-08-24T09:10:20Z,31.24,seed-customer-0448,true,klaviyo_welcome_flow
seed-order-0923,2026-08-19T13:44:50Z,38.52,seed-customer-0804,false,meta_retargeting
seed-order-0264,2026-08-04T00:43:11Z,31.88,seed-customer-0128,true,klaviyo_welcome_flow
seed-order-0906,2026-08-21T04:08:19Z,30.45,seed-customer-0102,false,google_brand_search
seed-order-0420,2026-08-04T17:31:48Z,23.61,seed-customer-0210,false,meta_prospecting
seed-order-0852,2026-08-02T22:29:43Z,35.89,seed-customer-0732,false,google_brand_search
seed-order-0581,2026-08-29T00:14:56Z,37.14,seed-customer-0416,false,meta_retargeting
seed-order-0612,2026-08-29T14:07:52Z,25.47,seed-customer-0478,false,google_brand_search
seed-order-0238,2026-08-22T03:05:30Z,37.78,seed-customer-0362,true,meta_retargeting
seed-order-0345,2026-08-23T06:06:32Z,12.68,seed-customer-0512,false,meta_retargeting
seed-order-1279,2026-08-12T09:11:56Z,31.63,seed-customer-0201,false,meta_prospecting
seed-order-0259,2026-08-23T00:35:51Z,18.42,seed-customer-0633,true,
seed-order-0355,2026-08-18T00:48:42Z,30.34,seed-customer-0762,false,meta_retargeting
seed-order-0623,2026-08-21T20:28:08Z,30.5,seed-customer-0537,false,meta_prospecting
seed-order-0696,2026-08-09T13:27:42Z,36.85,seed-customer-0576,false,meta_prospecting
seed-order-0385,2026-08-05T10:06:01Z,29.64,seed-customer-0038,false,meta_prospecting
seed-order-0992,2026-08-26T08:29:17Z,31.45,seed-customer-0771,false,
seed-order-0406,2026-08-03T12:23:05Z,34.39,seed-customer-0038,false,
seed-order-0553,2026-08-27T18:32:33Z,34.35,seed-customer-0779,false,
seed-order-1224,2026-08-05T14:17:37Z,39.23,seed-customer-0350,false,meta_prospecting
seed-order-0770,2026-08-28T14:33:33Z,27.25,seed-customer-0777,false,meta_prospecting
seed-order-0688,2026-08-25T15:28:34Z,20.05,seed-customer-0613,false,google_brand_search
seed-order-0563,2026-08-16T01:31:40Z,35.91,seed-customer-0273,false,meta_retargeting
seed-order-1207,2026-08-17T13:50:56Z,29.68,seed-customer-0985,false,meta_prospecting
seed-order-0475,2026-08-27T13:54:19Z,19.77,seed-customer-0989,false,meta_prospecting
seed-order-0747,2026-08-17T05:36:30Z,28.75,seed-customer-0777,false,meta_prospecting
seed-order-1034,2026-08-16T15:37:36Z,25.08,seed-customer-0202,false,meta_prospecting
seed-order-1247,2026-08-25T18:21:28Z,31.54,seed-customer-0998,false,meta_prospecting
seed-order-0427,2026-08-25T23:01:16Z,40.83,seed-customer-0696,false,google_brand_search
seed-order-0864,2026-08-23T21:12:10Z,27.5,seed-customer-0059,false,google_brand_search
seed-order-0088,2026-08-27T22:24:25Z,33.02,seed-customer-0416,true,meta_prospecting
seed-order-0306,2026-08-14T06:36:01Z,29.28,seed-customer-0730,false,meta_prospecting
seed-order-0094,2026-08-12T06:04:10Z,32.13,seed-customer-0081,true,meta_retargeting
seed-order-1132,2026-08-13T11:05:25Z,20.84,seed-customer-0930,false,
seed-order-1180,2026-08-12T05:18:47Z,29.86,seed-customer-0974,false,
seed-order-0750,2026-08-08T16:21:50Z,39.57,seed-customer-0804,false,meta_prospecting
seed-order-0436,2026-08-06T03:01:58Z,26.4,seed-customer-0246,false,klaviyo_welcome_flow
seed-order-0564,2026-08-08T13:24:47Z,32.1,seed-customer-0766,false,meta_retargeting
